"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"2904",118.369677488398,2.46934052472124,0.271077350705486,9.10935759957338,8.28711997094706e-20,5.1121810759049e-18,"yes"
"367",1414.56373705182,1.17560450160239,0.129746470616008,9.06078212394437,1.29518481847967e-19,7.84450271725852e-18,"yes"
"131544",912.853973662645,1.40413330617588,0.155969773512408,9.0025988661462,2.20436539245852e-19,1.31912129039127e-17,"yes"
"80763",410.565100351797,3.37974665243093,0.375487257869081,9.00096230058843,2.23747777753791e-19,1.33096631963245e-17,"yes"
"3490",5949.20364624584,1.81189640881017,0.204730506061403,8.85015351970427,8.73989880125577e-19,4.96262378808804e-17,"yes"
"283487",71.7584377410193,1.92920911629419,0.220083566834123,8.76580266325943,1.85450607355478e-18,1.02675935989306e-16,"yes"
"10887",31.4055415326042,3.60155510755458,0.41219343327111,8.73753635270978,2.3824903727095e-18,1.30106106774166e-16,"yes"
"9236",762.495956707945,1.32624110003592,0.152595181659675,8.6912383838814,3.58509894497106e-18,1.92621969390152e-16,"yes"
"9749",867.248713901747,1.09812090686389,0.127105197130532,8.63946503883836,5.64768437072128e-18,2.95498082506823e-16,"yes"
"283120",4073.70717132607,2.44777269261107,0.284236656811935,8.61174177907191,7.19587843367013e-18,3.73568888970818e-16,"yes"
"140609",3262.29449368373,1.39503536450272,0.162171765464838,8.60220865515084,7.81964630890022e-18,4.03853412857852e-16,"yes"
"221935",298.06051303969,1.27450825202445,0.148704511719196,8.57074366668279,1.02818881798886e-17,5.2424515064141e-16,"yes"
"143872",204.519656161241,1.12269963829044,0.131364893796347,8.54642062917465,1.26964675238922e-17,6.42441256708945e-16,"yes"
"2321",1817.6656783152,2.08814824371288,0.244541408204432,8.53903745400542,1.35344505513251e-17,6.81393106219988e-16,"yes"
"101927524",209.58921669845,2.13638518964405,0.251062614820381,8.50937201929685,1.7487789899555e-17,8.65169447332686e-16,"yes"
"10129",777.511990041074,1.16902142658061,0.137786977376779,8.48426642950382,2.1708384826279e-17,1.06084471276978e-15,"yes"
"83872",759.1001379703,1.29911697482065,0.153945953268467,8.43878612746066,3.20650194922781e-17,1.54058544373116e-15,"yes"
"100462977",637.04915846174,10.2191646979213,1.21249264309159,8.42822820917466,3.50938157410002e-17,1.67803850529993e-15,"yes"
"154",202.462052837514,1.60543398125549,0.190806610858107,8.4139326936076,3.96488279004245e-17,1.88681219820425e-15,"yes"
"3688",12258.2463078456,1.26540198456653,0.151176193245725,8.37037867800864,5.74333667604325e-17,2.66958302660643e-15,"yes"
"7484",23.5883909340678,5.00362907987213,0.597985885481696,8.36747020515636,5.88684019511074e-17,2.72993677447049e-15,"yes"
"9890",106.54324421617,1.10580209731458,0.132912231072055,8.31979185358116,8.81179205148502e-17,4.00275653938707e-15,"yes"
"440738",88.7050789669341,3.09198940145178,0.372141708338096,8.30863440504944,9.68096827886469e-17,4.34816883122851e-15,"yes"
"132720",1130.15681511089,1.44310928942088,0.174105188355109,8.28872076159778,1.14472936800307e-16,5.07310551624774e-15,"yes"
"9162",55.8864445469596,2.0606298505699,0.249136261061928,8.27109567184877,1.3273348140529e-16,5.81785985273581e-15,"yes"
"401093",165.480403883652,2.00842400119948,0.243596893636809,8.24486704741785,1.6534395737482e-16,7.16861101095557e-15,"yes"
"9839",2159.53801637137,1.6361228766013,0.199586594708629,8.19755895424654,2.45317506982252e-16,1.03880529916404e-14,"yes"
"26994",2942.06857885897,1.11274129476809,0.13597959887373,8.1831488251512,2.76521300404253e-16,1.16109899814702e-14,"yes"
"8476",1695.1969490749,1.13734457468992,0.13945348279333,8.15572728560297,3.47084838118384e-16,1.43924992935107e-14,"yes"
"643314",325.222096311898,1.67942410255043,0.206695797713855,8.12510037032967,4.46992365359058e-16,1.84206936215082e-14,"yes"
"7453",2487.69151634235,1.80784535081133,0.222790429334556,8.11455571144199,4.87565315956612e-16,1.99283598569014e-14,"yes"
"8853",748.731235725721,1.16162451031337,0.143963783756089,8.06886621069543,7.09539635914413e-16,2.81804998398506e-14,"yes"
"80832",282.384610000148,2.48152383383957,0.30839543804308,8.04656466251918,8.51504061759117e-16,3.33053066191379e-14,"yes"
"9926",2021.68058581597,1.05277343014863,0.130953315306521,8.03930337834068,9.03506355415575e-16,3.51330379877259e-14,"yes"
"64123",2002.86320432627,1.89180130839544,0.236852089292426,7.98726882269445,1.37961036287775e-15,5.31296191191476e-14,"yes"
"427",8162.21072933428,1.56170864735373,0.195679885313693,7.98093603157097,1.45227720438312e-15,5.57133675316804e-14,"yes"
"10052",312.100513147259,1.81264136788641,0.227407730761535,7.97088718935062,1.57539269898626e-15,5.99759502374063e-14,"yes"
"57493",2179.85836614529,1.8179686200767,0.229021442523945,7.9379843216498,2.05493306138344e-15,7.62002729088514e-14,"yes"
"80014",618.620905668863,1.2112741957373,0.152793880404783,7.92750463911503,2.23593166183665e-15,8.26054826712185e-14,"yes"
"10486",766.537820072817,1.7433003513263,0.220840231980042,7.89394367002772,2.92784355045884e-15,1.06591637601131e-13,"yes"
"65125",4971.47603617541,1.61434659417809,0.205283304078473,7.86399362298351,3.72076497954414e-15,1.34236335101352e-13,"yes"
"6935",1578.64391908121,1.56315663216783,0.199155340414382,7.84893153713768,4.19596583058315e-15,1.49758516171188e-13,"yes"
"26468",225.109246693489,1.92749227490006,0.246050540205506,7.83372502775318,4.73623999235644e-15,1.67545537570315e-13,"yes"
"3791",2032.9822988484,1.52995928182252,0.195539878066596,7.82428268315406,5.10559662041459e-15,1.79974532014509e-13,"yes"
"2059",2096.9682756827,1.35968401713291,0.174013053171072,7.81368979139861,5.55376835019488e-15,1.95084653805527e-13,"yes"
"51294",550.997519896063,1.40654978188144,0.180321328936702,7.80024077115794,6.17891709206503e-15,2.16663185822989e-13,"yes"
"4567",580.571031753825,2.08442099354493,0.267555825906939,7.79060215369759,6.66905960179804e-15,2.32344507871448e-13,"yes"
"3270",101.233345667925,1.90503278204006,0.245056215828146,7.77386027774145,7.61297102947765e-15,2.63709622125078e-13,"yes"
"10846",161.628830775482,1.26608463044664,0.162990175751189,7.76785855105385,7.98241288240774e-15,2.75551789776656e-13,"yes"
"254228",283.331694474303,2.55947107910596,0.329600016056231,7.7653851772547,8.13974763251193e-15,2.80498510225889e-13,"yes"
